# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jan 18 21:18:40 2023
# Spectral unit: Wavelength[nm]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
7.156951721e+02 9.76139e-01 9.97899e-01 9.99999e-01 9.95380e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.82771e-01 9.99961e-01
7.160530197e+02 9.74960e-01 9.96655e-01 9.99995e-01 9.95399e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.82805e-01 9.99951e-01
7.164110462e+02 9.75278e-01 9.96934e-01 9.99998e-01 9.95421e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.82839e-01 9.99938e-01
7.167692518e+02 9.68218e-01 9.89671e-01 9.99998e-01 9.95448e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.82873e-01 9.99922e-01
7.171276364e+02 9.59249e-01 9.80456e-01 9.99998e-01 9.95482e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.82907e-01 9.99903e-01
7.174862002e+02 9.45762e-01 9.66622e-01 9.99998e-01 9.95519e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.82941e-01 9.99883e-01
7.178449433e+02 9.39679e-01 9.60350e-01 9.99999e-01 9.95563e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.82974e-01 9.99861e-01
7.182038658e+02 9.65003e-01 9.86172e-01 9.99999e-01 9.95610e-01 9.99999e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.83008e-01 9.99840e-01
7.185629677e+02 9.23222e-01 9.43412e-01 9.99999e-01 9.95662e-01 9.99999e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.83042e-01 9.99820e-01
7.189222492e+02 9.22736e-01 9.42850e-01 9.99999e-01 9.95717e-01 9.99999e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.83075e-01 9.99802e-01
7.192817103e+02 9.28788e-01 9.48961e-01 9.99999e-01 9.95772e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.83109e-01 9.99789e-01
7.196413512e+02 9.51997e-01 9.72592e-01 9.99999e-01 9.95831e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.83142e-01 9.99782e-01
7.200011719e+02 9.55945e-01 9.76540e-01 9.99999e-01 9.95889e-01 9.99999e-01 9.99999e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.83176e-01 9.99778e-01
7.203611724e+02 9.31875e-01 9.51859e-01 9.99999e-01 9.95947e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.83209e-01 9.99783e-01
7.207213530e+02 9.25037e-01 9.44784e-01 9.99999e-01 9.96002e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.83242e-01 9.99790e-01
7.210817137e+02 9.66112e-01 9.86640e-01 9.99999e-01 9.96057e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.83276e-01 9.99798e-01
7.214422546e+02 9.76815e-01 9.97477e-01 9.99999e-01 9.96109e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.83309e-01 9.99807e-01
7.218029757e+02 9.67658e-01 9.88038e-01 9.99999e-01 9.96158e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.83342e-01 9.99815e-01
7.221638772e+02 9.77457e-01 9.97958e-01 9.99999e-01 9.96203e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.83375e-01 9.99821e-01
7.225249591e+02 9.63931e-01 9.84071e-01 9.99999e-01 9.96245e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.83408e-01 9.99824e-01
7.228862216e+02 9.65596e-01 9.85701e-01 9.99998e-01 9.96283e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.83441e-01 9.99825e-01
7.232476647e+02 9.68895e-01 9.89000e-01 9.99999e-01 9.96321e-01 9.99999e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.83473e-01 9.99823e-01
7.236092885e+02 9.28449e-01 9.47654e-01 9.99999e-01 9.96354e-01 9.99999e-01 9.99999e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.83506e-01 9.99821e-01
7.239710932e+02 9.68624e-01 9.88600e-01 9.99999e-01 9.96386e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.83539e-01 9.99819e-01
7.243330787e+02 9.53089e-01 9.72687e-01 9.99999e-01 9.96415e-01 9.99999e-01 9.99999e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.83571e-01 9.99819e-01
7.246952453e+02 9.47178e-01 9.66596e-01 9.99999e-01 9.96444e-01 9.99999e-01 9.99999e-01 9.99977e-01 9.99999e-01 9.99999e-01 9.83604e-01 9.99820e-01
7.250575929e+02 9.66941e-01 9.86705e-01 9.99999e-01 9.96471e-01 9.99999e-01 9.99999e-01 9.99974e-01 9.99999e-01 9.99999e-01 9.83636e-01 9.99822e-01
7.254201217e+02 9.36559e-01 9.55643e-01 9.99999e-01 9.96498e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 9.83669e-01 9.99825e-01
7.257828317e+02 9.66911e-01 9.86551e-01 9.99999e-01 9.96528e-01 9.99999e-01 9.99999e-01 9.99970e-01 9.99999e-01 9.99999e-01 9.83701e-01 9.99828e-01
7.261457232e+02 9.68842e-01 9.88456e-01 9.99999e-01 9.96559e-01 9.99999e-01 9.99999e-01 9.99969e-01 9.99999e-01 9.99999e-01 9.83733e-01 9.99831e-01
7.265087960e+02 9.54533e-01 9.73793e-01 9.99999e-01 9.96591e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 9.83766e-01 9.99834e-01
7.268720504e+02 9.63616e-01 9.82992e-01 9.99999e-01 9.96624e-01 9.99999e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.83798e-01 9.99837e-01
7.272354864e+02 9.72175e-01 9.91652e-01 9.99999e-01 9.96660e-01 9.99999e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.83830e-01 9.99841e-01
7.275991042e+02 9.57242e-01 9.76349e-01 9.99999e-01 9.96696e-01 9.99999e-01 9.99999e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.83862e-01 9.99845e-01
7.279629037e+02 9.46636e-01 9.65460e-01 9.99999e-01 9.96733e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 9.83894e-01 9.99848e-01
7.283268852e+02 9.71726e-01 9.90975e-01 9.99999e-01 9.96768e-01 9.99999e-01 9.99999e-01 9.99970e-01 9.99999e-01 9.99999e-01 9.83926e-01 9.99853e-01
7.286910486e+02 9.78113e-01 9.97410e-01 9.99999e-01 9.96805e-01 9.99999e-01 9.99999e-01 9.99974e-01 9.99999e-01 9.99999e-01 9.83958e-01 9.99859e-01
7.290553942e+02 9.57044e-01 9.75852e-01 9.99999e-01 9.96838e-01 9.99999e-01 9.99999e-01 9.99976e-01 9.99999e-01 9.99999e-01 9.83989e-01 9.99865e-01
7.294199219e+02 9.58724e-01 9.77493e-01 9.99999e-01 9.96872e-01 9.99999e-01 9.99999e-01 9.99977e-01 9.99999e-01 9.99999e-01 9.84021e-01 9.99872e-01
7.297846318e+02 9.71135e-01 9.90075e-01 9.99999e-01 9.96903e-01 9.99999e-01 9.99999e-01 9.99978e-01 9.99999e-01 9.99999e-01 9.84053e-01 9.99880e-01
7.301495241e+02 9.69747e-01 9.88592e-01 9.99999e-01 9.96931e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 9.84084e-01 9.99888e-01
7.305145989e+02 9.52078e-01 9.70510e-01 9.99999e-01 9.96960e-01 9.99999e-01 9.99999e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.84116e-01 9.99896e-01
7.308798562e+02 9.76357e-01 9.95191e-01 9.99999e-01 9.96985e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.84147e-01 9.99905e-01
7.312452961e+02 9.62577e-01 9.81079e-01 9.99999e-01 9.97010e-01 9.99999e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.84179e-01 9.99914e-01
7.316109188e+02 9.70489e-01 9.89082e-01 9.99999e-01 9.97031e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.84210e-01 9.99922e-01
7.319767242e+02 9.59896e-01 9.78228e-01 9.99999e-01 9.97050e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.84242e-01 9.99929e-01
7.323427126e+02 9.78885e-01 9.97523e-01 9.99999e-01 9.97068e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.84273e-01 9.99935e-01
7.327088840e+02 9.76528e-01 9.95069e-01 9.99999e-01 9.97084e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.84304e-01 9.99940e-01
7.330752384e+02 9.78793e-01 9.97327e-01 9.99999e-01 9.97098e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.84335e-01 9.99944e-01
7.334417760e+02 9.74073e-01 9.92470e-01 9.99999e-01 9.97111e-01 9.99999e-01 9.99999e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.84366e-01 9.99946e-01
7.338084969e+02 9.77275e-01 9.95690e-01 9.99999e-01 9.97120e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.84397e-01 9.99947e-01
7.341754011e+02 9.80107e-01 9.98533e-01 9.99999e-01 9.97130e-01 9.99999e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.84428e-01 9.99947e-01
7.345424889e+02 9.75095e-01 9.93390e-01 9.99999e-01 9.97136e-01 9.99999e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.84459e-01 9.99946e-01
7.349097601e+02 9.78204e-01 9.96522e-01 9.99999e-01 9.97142e-01 9.99999e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.84490e-01 9.99944e-01
7.352772150e+02 9.79308e-01 9.97611e-01 9.99999e-01 9.97148e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.84520e-01 9.99942e-01
7.356448536e+02 9.79080e-01 9.97345e-01 9.99999e-01 9.97152e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.84551e-01 9.99940e-01
7.360126760e+02 9.78509e-01 9.96728e-01 9.99999e-01 9.97158e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.84582e-01 9.99938e-01
7.363806823e+02 9.76463e-01 9.94611e-01 9.99999e-01 9.97162e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.84612e-01 9.99936e-01
7.367488727e+02 9.78890e-01 9.97047e-01 9.99999e-01 9.97167e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.84643e-01 9.99935e-01
7.371172471e+02 9.75470e-01 9.93528e-01 9.99999e-01 9.97173e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.84673e-01 9.99934e-01
7.374858057e+02 9.80060e-01 9.98166e-01 9.99999e-01 9.97179e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.84704e-01 9.99934e-01
7.378545487e+02 9.80494e-01 9.98570e-01 9.99999e-01 9.97186e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.84734e-01 9.99934e-01
7.382234759e+02 9.80326e-01 9.98366e-01 9.99999e-01 9.97189e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.84764e-01 9.99933e-01
7.385925877e+02 9.77784e-01 9.95743e-01 9.99999e-01 9.97193e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.84794e-01 9.99932e-01
7.389618840e+02 9.81506e-01 9.99504e-01 9.99999e-01 9.97194e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.84824e-01 9.99930e-01
7.393313649e+02 9.78317e-01 9.96227e-01 9.99999e-01 9.97196e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.84855e-01 9.99927e-01
7.397010306e+02 9.79655e-01 9.97561e-01 9.99999e-01 9.97196e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.84885e-01 9.99923e-01
7.400708811e+02 9.80973e-01 9.98880e-01 9.99999e-01 9.97194e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.84914e-01 9.99919e-01
7.404409165e+02 9.81464e-01 9.99357e-01 9.99999e-01 9.97191e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.84944e-01 9.99915e-01
7.408111370e+02 9.81466e-01 9.99337e-01 9.99999e-01 9.97186e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.84974e-01 9.99910e-01
7.411815426e+02 9.80465e-01 9.98299e-01 9.99999e-01 9.97179e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.85004e-01 9.99906e-01
7.415521333e+02 9.81806e-01 9.99646e-01 9.99999e-01 9.97171e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85034e-01 9.99902e-01
7.419229094e+02 9.81804e-01 9.99629e-01 9.99999e-01 9.97161e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85063e-01 9.99897e-01
7.422938709e+02 9.81506e-01 9.99313e-01 9.99999e-01 9.97148e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85093e-01 9.99893e-01
7.426650178e+02 9.81297e-01 9.99089e-01 9.99999e-01 9.97133e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85123e-01 9.99889e-01
7.430363503e+02 9.82054e-01 9.99850e-01 9.99999e-01 9.97118e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85152e-01 9.99884e-01
7.434078685e+02 9.82085e-01 9.99876e-01 9.99999e-01 9.97099e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85182e-01 9.99879e-01
7.437795724e+02 9.82069e-01 9.99853e-01 9.99999e-01 9.97081e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85211e-01 9.99873e-01
7.441514622e+02 9.81781e-01 9.99559e-01 9.99999e-01 9.97059e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85240e-01 9.99866e-01
7.445235379e+02 9.82096e-01 9.99878e-01 9.99999e-01 9.97039e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85269e-01 9.99859e-01
7.448957997e+02 9.82166e-01 9.99948e-01 9.99999e-01 9.97020e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85299e-01 9.99849e-01
7.452682476e+02 9.82028e-01 9.99809e-01 9.99999e-01 9.97000e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85328e-01 9.99838e-01
7.456408817e+02 9.82061e-01 9.99844e-01 9.99999e-01 9.96981e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85357e-01 9.99826e-01
7.460137022e+02 9.82064e-01 9.99849e-01 9.99999e-01 9.96964e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85386e-01 9.99812e-01
7.463867090e+02 9.82175e-01 9.99959e-01 9.99999e-01 9.96952e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85415e-01 9.99798e-01
7.467599024e+02 9.82155e-01 9.99933e-01 9.99999e-01 9.96944e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85444e-01 9.99783e-01
7.471332823e+02 9.82134e-01 9.99901e-01 9.99999e-01 9.96940e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85473e-01 9.99768e-01
7.475068490e+02 9.82191e-01 9.99943e-01 9.99999e-01 9.96941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85502e-01 9.99752e-01
7.478806024e+02 9.82188e-01 9.99921e-01 9.99999e-01 9.96948e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85530e-01 9.99736e-01
7.482545427e+02 9.82240e-01 9.99949e-01 9.99999e-01 9.96959e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85559e-01 9.99720e-01
7.486286700e+02 9.82281e-01 9.99959e-01 9.99999e-01 9.96978e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85588e-01 9.99704e-01
7.490029843e+02 9.82319e-01 9.99958e-01 9.99999e-01 9.97004e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85616e-01 9.99689e-01
7.493774858e+02 9.82358e-01 9.99953e-01 9.99999e-01 9.97035e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85645e-01 9.99673e-01
7.497521745e+02 9.82417e-01 9.99959e-01 9.99999e-01 9.97075e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85673e-01 9.99658e-01
7.501270506e+02 9.82471e-01 9.99955e-01 9.99999e-01 9.97120e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85702e-01 9.99643e-01
7.505021141e+02 9.82506e-01 9.99929e-01 9.99999e-01 9.97171e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85730e-01 9.99626e-01
7.508773652e+02 9.82587e-01 9.99946e-01 9.99999e-01 9.97226e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85758e-01 9.99607e-01
7.512528039e+02 9.82681e-01 9.99973e-01 9.99999e-01 9.97286e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85786e-01 9.99587e-01
7.516284303e+02 9.82732e-01 9.99959e-01 9.99999e-01 9.97345e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85815e-01 9.99565e-01
7.520042445e+02 9.82817e-01 9.99977e-01 9.99999e-01 9.97408e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85843e-01 9.99542e-01
7.523802466e+02 9.82871e-01 9.99969e-01 9.99999e-01 9.97467e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.85871e-01 9.99517e-01
7.527564367e+02 9.82948e-01 9.99986e-01 9.99999e-01 9.97526e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.85899e-01 9.99492e-01
7.531328150e+02 9.83003e-01 9.99982e-01 9.99999e-01 9.97584e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.85927e-01 9.99465e-01
7.535093814e+02 9.83067e-01 9.99991e-01 9.99999e-01 9.97640e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.85955e-01 9.99438e-01
7.538861361e+02 9.83103e-01 9.99977e-01 9.99999e-01 9.97690e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.85983e-01 9.99409e-01
7.542630791e+02 9.83152e-01 9.99981e-01 9.99999e-01 9.97739e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.86010e-01 9.99377e-01
7.546402107e+02 9.83197e-01 9.99988e-01 9.99999e-01 9.97784e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.86038e-01 9.99344e-01
7.550175308e+02 9.83225e-01 9.99977e-01 9.99999e-01 9.97826e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86066e-01 9.99312e-01
7.553950395e+02 9.83268e-01 9.99987e-01 9.99999e-01 9.97866e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.86093e-01 9.99280e-01
7.557727371e+02 9.83298e-01 9.99978e-01 9.99999e-01 9.97906e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86121e-01 9.99249e-01
7.561506234e+02 9.83331e-01 9.99985e-01 9.99999e-01 9.97941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.86149e-01 9.99218e-01
7.565286987e+02 9.83368e-01 9.99993e-01 9.99999e-01 9.97973e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86176e-01 9.99182e-01
7.569069631e+02 9.83359e-01 9.99991e-01 9.99999e-01 9.98002e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.86203e-01 9.99129e-01
7.572854166e+02 9.83348e-01 9.99988e-01 9.99999e-01 9.98030e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86231e-01 9.99053e-01
7.576640593e+02 9.83280e-01 9.99982e-01 9.99999e-01 9.98056e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.86258e-01 9.98949e-01
7.580428913e+02 9.83209e-01 9.99991e-01 9.99999e-01 9.98080e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.86285e-01 9.98808e-01
7.584219128e+02 9.82934e-01 9.99968e-01 9.99999e-01 9.98101e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99871e-01 9.99999e-01 9.86313e-01 9.98627e-01
7.588011237e+02 9.82248e-01 9.99984e-01 9.99999e-01 9.98122e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99311e-01 9.99999e-01 9.86340e-01 9.98427e-01
7.591805243e+02 9.80399e-01 9.99993e-01 9.99999e-01 9.98140e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97584e-01 9.99999e-01 9.86367e-01 9.98217e-01
7.595601145e+02 8.04220e-01 9.99988e-01 9.99999e-01 9.98157e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.18447e-01 9.99999e-01 9.86394e-01 9.98012e-01
7.599398946e+02 5.39440e-01 9.99995e-01 9.99999e-01 9.98172e-01 9.99999e-01 9.99999e-01 9.99998e-01 5.49051e-01 9.99999e-01 9.86421e-01 9.97844e-01
7.603198645e+02 4.73017e-01 9.99986e-01 9.99999e-01 9.98186e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.81485e-01 9.99999e-01 9.86448e-01 9.97720e-01
7.607000245e+02 4.01180e-01 9.99995e-01 9.99999e-01 9.98202e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.08374e-01 9.99999e-01 9.86475e-01 9.97645e-01
7.610803745e+02 4.66164e-01 9.99984e-01 9.99999e-01 9.98214e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.74520e-01 9.99999e-01 9.86502e-01 9.97614e-01
7.614609147e+02 5.88665e-01 9.99989e-01 9.99999e-01 9.98227e-01 9.99999e-01 9.99999e-01 9.99998e-01 5.99195e-01 9.99999e-01 9.86528e-01 9.97612e-01
7.618416451e+02 7.61703e-01 9.99992e-01 9.99999e-01 9.98238e-01 9.99999e-01 9.99999e-01 9.99998e-01 7.75292e-01 9.99999e-01 9.86555e-01 9.97618e-01
7.622225659e+02 7.89851e-01 9.99996e-01 9.99999e-01 9.98249e-01 9.99999e-01 9.99999e-01 9.99998e-01 8.03916e-01 9.99999e-01 9.86582e-01 9.97613e-01
7.626036772e+02 6.36370e-01 9.99996e-01 9.99999e-01 9.98262e-01 9.99999e-01 9.99999e-01 9.99998e-01 6.47697e-01 9.99999e-01 9.86608e-01 9.97580e-01
7.629849791e+02 6.20237e-01 9.99996e-01 9.99999e-01 9.98273e-01 9.99999e-01 9.99999e-01 9.99998e-01 6.31290e-01 9.99999e-01 9.86635e-01 9.97521e-01
7.633664716e+02 5.85542e-01 9.99997e-01 9.99999e-01 9.98282e-01 9.99999e-01 9.99999e-01 9.99998e-01 5.96001e-01 9.99999e-01 9.86661e-01 9.97444e-01
7.637481548e+02 6.00646e-01 9.99998e-01 9.99999e-01 9.98292e-01 9.99999e-01 9.99999e-01 9.99998e-01 6.11399e-01 9.99999e-01 9.86688e-01 9.97368e-01
7.641300289e+02 6.86877e-01 9.99997e-01 9.99999e-01 9.98302e-01 9.99999e-01 9.99999e-01 9.99998e-01 6.99183e-01 9.99999e-01 9.86714e-01 9.97319e-01
7.645120939e+02 7.31443e-01 9.99998e-01 9.99999e-01 9.98311e-01 9.99999e-01 9.99999e-01 9.99998e-01 7.44520e-01 9.99999e-01 9.86741e-01 9.97320e-01
7.648943499e+02 8.30145e-01 9.99998e-01 9.99999e-01 9.98318e-01 9.99999e-01 9.99999e-01 9.99998e-01 8.44902e-01 9.99999e-01 9.86767e-01 9.97388e-01
7.652767971e+02 8.43800e-01 9.99998e-01 9.99999e-01 9.98325e-01 9.99999e-01 9.99999e-01 9.99998e-01 8.58649e-01 9.99999e-01 9.86793e-01 9.97527e-01
7.656594355e+02 7.54010e-01 9.99997e-01 9.99999e-01 9.98332e-01 9.99999e-01 9.99999e-01 9.99998e-01 7.67096e-01 9.99999e-01 9.86819e-01 9.97733e-01
7.660422652e+02 8.74492e-01 9.99998e-01 9.99999e-01 9.98336e-01 9.99999e-01 9.99999e-01 9.99998e-01 8.89406e-01 9.99999e-01 9.86846e-01 9.97997e-01
7.664252864e+02 9.29004e-01 9.99997e-01 9.99999e-01 9.98342e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.44554e-01 9.99999e-01 9.86872e-01 9.98275e-01
7.668084990e+02 9.02116e-01 9.99998e-01 9.99999e-01 9.98347e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.16932e-01 9.99999e-01 9.86898e-01 9.98552e-01
7.671919032e+02 9.18480e-01 9.99998e-01 9.99999e-01 9.98352e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.33298e-01 9.99999e-01 9.86924e-01 9.98807e-01
7.675754992e+02 9.72807e-01 9.99998e-01 9.99999e-01 9.98353e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.88259e-01 9.99999e-01 9.86950e-01 9.99025e-01
7.679592870e+02 9.31835e-01 9.99999e-01 9.99999e-01 9.98354e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.46443e-01 9.99999e-01 9.86976e-01 9.99202e-01
